0.11296653747558594,74.26
0.23057889938354492,74.26
0.3481636047363281,74.26
0.4651167392730713,74.26
0.5826811790466309,74.26
0.7002673149108887,74.27
0.8172426223754883,74.26
0.9343810081481934,74.26
1.0518052577972412,74.27
1.168855905532837,74.26
1.28648042678833,74.27
1.4036967754364014,74.27
1.521660566329956,74.26
1.641892910003662,74.26
1.7588653564453125,74.26
1.8764667510986328,74.26
1.9940669536590576,74.26
2.1112756729125977,74.26
2.2292585372924805,74.27
2.346719741821289,74.27
2.4636781215667725,74.26
2.5812487602233887,74.26
2.698847532272339,74.26
2.8164684772491455,74.26
2.934039354324341,74.26
3.051640748977661,74.26
3.168557643890381,74.27
3.286195755004883,74.26
3.403745174407959,74.35
3.5210397243499756,74.67
3.6386358737945557,75.03999999999999
3.756228446960449,75.53
3.8731801509857178,76.13
3.9903156757354736,76.73
4.1073596477508545,77.35
4.224327802658081,77.99
4.341933727264404,78.58
4.45939826965332,79.16
4.576615333557129,79.73
4.6940834522247314,80.31
4.81126856803894,80.94
4.929203271865845,81.53999999999999
5.04633355140686,82.12
5.1639909744262695,82.71000000000001
5.281575441360474,83.28999999999999
5.399174690246582,83.88
5.516772747039795,84.46000000000001
5.6343748569488525,85.13
5.751305341720581,85.7
5.868251085281372,86.3
5.985837936401367,86.95
6.103452920913696,87.55
6.221039295196533,88.17
6.338499307632446,88.78999999999999
6.455610036849976,89.36
6.573216438293457,89.98
6.69080924987793,90.57
6.808376312255859,91.19
6.926075220108032,91.78999999999999
7.0428948402404785,92.37
7.159950256347656,92.96
7.277472496032715,93.57
7.3950700759887695,94.18
7.51202917098999,94.79
7.629615306854248,95.4
7.747746467590332,96.0
7.864682197570801,96.57
7.982233762741089,97.16
8.099835634231567,97.74
8.216800451278687,98.36
8.334187507629395,98.93
8.451970338821411,99.49
8.467915058135986,100.12
8.586181879043579,100.22
8.70378065109253,100.85
8.820998430252075,101.51
8.938273429870605,102.08
9.055333614349365,102.65
9.17232060432434,103.28
9.289537906646729,103.84
9.406874418258667,104.39
9.523838520050049,104.88
9.641443014144897,105.47
9.759042501449585,106.04
9.876022815704346,106.67
9.993431091308594,107.3
10.009417533874512,107.83
10.127707481384277,107.94
10.245290756225586,108.5
10.362876176834106,109.05
10.480401754379272,109.64
10.597265243530273,110.27
10.714843273162842,110.86
10.83248519897461,111.55
10.950029373168945,112.11
11.067672491073608,112.75
11.185264110565186,113.33
11.302868843078613,113.91
11.420470714569092,114.36
11.538069248199463,114.76
11.655667543411255,114.91
11.773396492004395,114.93
11.890116214752197,114.93
12.007045269012451,114.93
12.124648094177246,114.93
12.242221355438232,114.93
12.359848260879517,114.93
12.477445840835571,114.92
12.595041275024414,114.93
12.71263313293457,114.93
12.830158233642578,114.92
12.947781562805176,114.93
13.065428495407104,114.92
13.18269681930542,114.84
13.300033569335938,114.63
13.416992425918579,114.22
13.533933401107788,113.75
13.650917053222656,113.17
13.768451690673828,112.55
13.886024713516235,111.99
14.003594636917114,111.39
14.121241331100464,110.73
14.238268852233887,110.1
14.355733156204224,109.49
14.473381042480469,108.94
14.590456485748291,108.36
14.708045721054077,107.82
14.825603485107422,107.2
14.943476915359497,106.56
15.061317443847656,105.95
15.178602933883667,105.38
15.295539855957031,104.83
15.413111209869385,104.32
15.530736446380615,103.82
15.647706270217896,103.18
15.765276670455933,102.57
15.88287901878357,101.99
16.000454425811768,101.44
16.117408752441406,100.79
